date,product_id,product_name,category,quantity_sold,unit_price,revenue,cost,profit,month,day_of_week,is_weekend,season,shelf_life_days
2023-12-26,VEGETABLE009,Radis,Légumes Feuilles,26,5.97,155.22,73.06,82.16,12,1,0,Hiver,18
2023-12-27,VEGETABLE009,Radis,Légumes Feuilles,35,5.97,208.95,98.35000000000001,110.59999999999998,12,2,0,Hiver,18
2023-12-28,VEGETABLE009,Radis,Légumes Feuilles,34,5.97,202.98,95.54,107.43999999999998,12,3,0,Hiver,18
2023-12-29,VEGETABLE009,Radis,Légumes Feuilles,20,5.97,119.39999999999999,56.2,63.19999999999999,12,4,0,Hiver,18
2023-12-30,VEGETABLE009,Radis,Légumes Feuilles,16,5.97,95.52,44.96,50.559999999999995,12,5,1,Hiver,18
2023-12-31,VEGETABLE009,Radis,Légumes Feuilles,13,5.97,77.61,36.53,41.08,12,6,1,Hiver,18
2024-01-01,VEGETABLE009,Radis,Légumes Feuilles,5,5.97,29.849999999999998,14.05,15.799999999999997,1,0,0,Hiver,18
2024-01-02,VEGETABLE009,Radis,Légumes Feuilles,29,5.97,173.13,81.49,91.64,1,1,0,Hiver,18
2024-01-03,VEGETABLE009,Radis,Légumes Feuilles,11,5.97,65.67,30.91,34.760000000000005,1,2,0,Hiver,18
2024-01-04,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,1,3,0,Hiver,18
2024-01-05,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,1,4,0,Hiver,18
2024-01-06,VEGETABLE009,Radis,Légumes Feuilles,28,5.97,167.16,78.68,88.47999999999999,1,5,1,Hiver,18
2024-01-07,VEGETABLE009,Radis,Légumes Feuilles,34,5.97,202.98,95.54,107.43999999999998,1,6,1,Hiver,18
2024-01-08,VEGETABLE009,Radis,Légumes Feuilles,20,5.97,119.39999999999999,56.2,63.19999999999999,1,0,0,Hiver,18
2024-01-09,VEGETABLE009,Radis,Légumes Feuilles,15,5.97,89.55,42.15,47.4,1,1,0,Hiver,18
2024-01-10,VEGETABLE009,Radis,Légumes Feuilles,0,5.97,0.0,0.0,0.0,1,2,0,Hiver,18
2024-01-11,VEGETABLE009,Radis,Légumes Feuilles,28,5.97,167.16,78.68,88.47999999999999,1,3,0,Hiver,18
2024-01-12,VEGETABLE009,Radis,Légumes Feuilles,24,5.97,143.28,67.44,75.84,1,4,0,Hiver,18
2024-01-13,VEGETABLE009,Radis,Légumes Feuilles,23,5.97,137.31,64.63,72.68,1,5,1,Hiver,18
2024-01-14,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,1,6,1,Hiver,18
2024-01-15,VEGETABLE009,Radis,Légumes Feuilles,0,5.97,0.0,0.0,0.0,1,0,0,Hiver,18
2024-01-16,VEGETABLE009,Radis,Légumes Feuilles,22,5.97,131.34,61.82,69.52000000000001,1,1,0,Hiver,18
2024-01-17,VEGETABLE009,Radis,Légumes Feuilles,16,5.97,95.52,44.96,50.559999999999995,1,2,0,Hiver,18
2024-01-18,VEGETABLE009,Radis,Légumes Feuilles,24,5.97,143.28,67.44,75.84,1,3,0,Hiver,18
2024-01-19,VEGETABLE009,Radis,Légumes Feuilles,11,5.97,65.67,30.91,34.760000000000005,1,4,0,Hiver,18
2024-01-20,VEGETABLE009,Radis,Légumes Feuilles,20,5.97,119.39999999999999,56.2,63.19999999999999,1,5,1,Hiver,18
2024-01-21,VEGETABLE009,Radis,Légumes Feuilles,14,5.97,83.58,39.34,44.239999999999995,1,6,1,Hiver,18
2024-01-22,VEGETABLE009,Radis,Légumes Feuilles,11,5.97,65.67,30.91,34.760000000000005,1,0,0,Hiver,18
2024-01-23,VEGETABLE009,Radis,Légumes Feuilles,21,5.97,125.36999999999999,59.01,66.35999999999999,1,1,0,Hiver,18
2024-01-24,VEGETABLE009,Radis,Légumes Feuilles,45,5.97,268.65,126.45,142.2,1,2,0,Hiver,18
2024-01-25,VEGETABLE009,Radis,Légumes Feuilles,53,5.97,316.40999999999997,148.93,167.47999999999996,1,3,0,Hiver,18
2024-01-26,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,1,4,0,Hiver,18
2024-01-27,VEGETABLE009,Radis,Légumes Feuilles,22,5.97,131.34,61.82,69.52000000000001,1,5,1,Hiver,18
2024-01-28,VEGETABLE009,Radis,Légumes Feuilles,23,5.97,137.31,64.63,72.68,1,6,1,Hiver,18
2024-01-29,VEGETABLE009,Radis,Légumes Feuilles,8,5.97,47.76,22.48,25.279999999999998,1,0,0,Hiver,18
2024-01-30,VEGETABLE009,Radis,Légumes Feuilles,30,5.97,179.1,84.3,94.8,1,1,0,Hiver,18
2024-01-31,VEGETABLE009,Radis,Légumes Feuilles,0,5.97,0.0,0.0,0.0,1,2,0,Hiver,18
2024-02-01,VEGETABLE009,Radis,Légumes Feuilles,32,5.97,191.04,89.92,101.11999999999999,2,3,0,Hiver,18
2024-02-02,VEGETABLE009,Radis,Légumes Feuilles,7,5.97,41.79,19.67,22.119999999999997,2,4,0,Hiver,18
2024-02-03,VEGETABLE009,Radis,Légumes Feuilles,9,5.97,53.73,25.29,28.439999999999998,2,5,1,Hiver,18
2024-02-04,VEGETABLE009,Radis,Légumes Feuilles,10,5.97,59.699999999999996,28.1,31.599999999999994,2,6,1,Hiver,18
2024-02-05,VEGETABLE009,Radis,Légumes Feuilles,14,5.97,83.58,39.34,44.239999999999995,2,0,0,Hiver,18
2024-02-06,VEGETABLE009,Radis,Légumes Feuilles,25,5.97,149.25,70.25,79.0,2,1,0,Hiver,18
2024-02-07,VEGETABLE009,Radis,Légumes Feuilles,21,5.97,125.36999999999999,59.01,66.35999999999999,2,2,0,Hiver,18
2024-02-08,VEGETABLE009,Radis,Légumes Feuilles,31,5.97,185.07,87.11,97.96,2,3,0,Hiver,18
2024-02-09,VEGETABLE009,Radis,Légumes Feuilles,25,5.97,149.25,70.25,79.0,2,4,0,Hiver,18
2024-02-10,VEGETABLE009,Radis,Légumes Feuilles,9,5.97,53.73,25.29,28.439999999999998,2,5,1,Hiver,18
2024-02-11,VEGETABLE009,Radis,Légumes Feuilles,1,5.97,5.97,2.81,3.1599999999999997,2,6,1,Hiver,18
2024-02-12,VEGETABLE009,Radis,Légumes Feuilles,6,5.97,35.82,16.86,18.96,2,0,0,Hiver,18
2024-02-13,VEGETABLE009,Radis,Légumes Feuilles,22,5.97,131.34,61.82,69.52000000000001,2,1,0,Hiver,18
2024-02-14,VEGETABLE009,Radis,Légumes Feuilles,36,5.97,214.92,101.16,113.75999999999999,2,2,0,Hiver,18
2024-02-15,VEGETABLE009,Radis,Légumes Feuilles,27,5.97,161.19,75.87,85.32,2,3,0,Hiver,18
2024-02-16,VEGETABLE009,Radis,Légumes Feuilles,21,5.97,125.36999999999999,59.01,66.35999999999999,2,4,0,Hiver,18
2024-02-17,VEGETABLE009,Radis,Légumes Feuilles,30,5.97,179.1,84.3,94.8,2,5,1,Hiver,18
2024-02-18,VEGETABLE009,Radis,Légumes Feuilles,28,5.97,167.16,78.68,88.47999999999999,2,6,1,Hiver,18
2024-02-19,VEGETABLE009,Radis,Légumes Feuilles,36,5.97,214.92,101.16,113.75999999999999,2,0,0,Hiver,18
2024-02-20,VEGETABLE009,Radis,Légumes Feuilles,28,5.97,167.16,78.68,88.47999999999999,2,1,0,Hiver,18
2024-02-21,VEGETABLE009,Radis,Légumes Feuilles,7,5.97,41.79,19.67,22.119999999999997,2,2,0,Hiver,18
2024-02-22,VEGETABLE009,Radis,Légumes Feuilles,11,5.97,65.67,30.91,34.760000000000005,2,3,0,Hiver,18
2024-02-23,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,2,4,0,Hiver,18
2024-02-24,VEGETABLE009,Radis,Légumes Feuilles,4,5.97,23.88,11.24,12.639999999999999,2,5,1,Hiver,18
2024-02-25,VEGETABLE009,Radis,Légumes Feuilles,28,5.97,167.16,78.68,88.47999999999999,2,6,1,Hiver,18
2024-02-26,VEGETABLE009,Radis,Légumes Feuilles,28,5.97,167.16,78.68,88.47999999999999,2,0,0,Hiver,18
2024-02-27,VEGETABLE009,Radis,Légumes Feuilles,17,5.97,101.49,47.77,53.71999999999999,2,1,0,Hiver,18
2024-02-28,VEGETABLE009,Radis,Légumes Feuilles,5,5.97,29.849999999999998,14.05,15.799999999999997,2,2,0,Hiver,18
2024-02-29,VEGETABLE009,Radis,Légumes Feuilles,20,5.97,119.39999999999999,56.2,63.19999999999999,2,3,0,Hiver,18
2024-03-01,VEGETABLE009,Radis,Légumes Feuilles,23,5.97,137.31,64.63,72.68,3,4,0,Printemps,18
2024-03-02,VEGETABLE009,Radis,Légumes Feuilles,47,5.97,280.59,132.07,148.51999999999998,3,5,1,Printemps,18
2024-03-03,VEGETABLE009,Radis,Légumes Feuilles,7,5.97,41.79,19.67,22.119999999999997,3,6,1,Printemps,18
2024-03-04,VEGETABLE009,Radis,Légumes Feuilles,5,5.97,29.849999999999998,14.05,15.799999999999997,3,0,0,Printemps,18
2024-03-05,VEGETABLE009,Radis,Légumes Feuilles,7,5.97,41.79,19.67,22.119999999999997,3,1,0,Printemps,18
2024-03-06,VEGETABLE009,Radis,Légumes Feuilles,12,5.97,71.64,33.72,37.92,3,2,0,Printemps,18
2024-03-07,VEGETABLE009,Radis,Légumes Feuilles,4,5.97,23.88,11.24,12.639999999999999,3,3,0,Printemps,18
2024-03-08,VEGETABLE009,Radis,Légumes Feuilles,23,5.97,137.31,64.63,72.68,3,4,0,Printemps,18
2024-03-09,VEGETABLE009,Radis,Légumes Feuilles,2,5.97,11.94,5.62,6.319999999999999,3,5,1,Printemps,18
2024-03-10,VEGETABLE009,Radis,Légumes Feuilles,22,5.97,131.34,61.82,69.52000000000001,3,6,1,Printemps,18
2024-03-11,VEGETABLE009,Radis,Légumes Feuilles,32,5.97,191.04,89.92,101.11999999999999,3,0,0,Printemps,18
2024-03-12,VEGETABLE009,Radis,Légumes Feuilles,25,5.97,149.25,70.25,79.0,3,1,0,Printemps,18
2024-03-13,VEGETABLE009,Radis,Légumes Feuilles,13,5.97,77.61,36.53,41.08,3,2,0,Printemps,18
2024-03-14,VEGETABLE009,Radis,Légumes Feuilles,24,5.97,143.28,67.44,75.84,3,3,0,Printemps,18
2024-03-15,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,3,4,0,Printemps,18
2024-03-16,VEGETABLE009,Radis,Légumes Feuilles,38,5.97,226.85999999999999,106.78,120.07999999999998,3,5,1,Printemps,18
2024-03-17,VEGETABLE009,Radis,Légumes Feuilles,34,5.97,202.98,95.54,107.43999999999998,3,6,1,Printemps,18
2024-03-18,VEGETABLE009,Radis,Légumes Feuilles,4,5.97,23.88,11.24,12.639999999999999,3,0,0,Printemps,18
2024-03-19,VEGETABLE009,Radis,Légumes Feuilles,31,5.97,185.07,87.11,97.96,3,1,0,Printemps,18
2024-03-20,VEGETABLE009,Radis,Légumes Feuilles,12,5.97,71.64,33.72,37.92,3,2,0,Printemps,18
2024-03-21,VEGETABLE009,Radis,Légumes Feuilles,24,5.97,143.28,67.44,75.84,3,3,0,Printemps,18
2024-03-22,VEGETABLE009,Radis,Légumes Feuilles,16,5.97,95.52,44.96,50.559999999999995,3,4,0,Printemps,18
2024-03-23,VEGETABLE009,Radis,Légumes Feuilles,9,5.97,53.73,25.29,28.439999999999998,3,5,1,Printemps,18
2024-03-24,VEGETABLE009,Radis,Légumes Feuilles,4,5.97,23.88,11.24,12.639999999999999,3,6,1,Printemps,18
2024-03-25,VEGETABLE009,Radis,Légumes Feuilles,21,5.97,125.36999999999999,59.01,66.35999999999999,3,0,0,Printemps,18
2024-03-26,VEGETABLE009,Radis,Légumes Feuilles,13,5.97,77.61,36.53,41.08,3,1,0,Printemps,18
2024-03-27,VEGETABLE009,Radis,Légumes Feuilles,0,5.97,0.0,0.0,0.0,3,2,0,Printemps,18
2024-03-28,VEGETABLE009,Radis,Légumes Feuilles,38,5.97,226.85999999999999,106.78,120.07999999999998,3,3,0,Printemps,18
2024-03-29,VEGETABLE009,Radis,Légumes Feuilles,34,5.97,202.98,95.54,107.43999999999998,3,4,0,Printemps,18
2024-03-30,VEGETABLE009,Radis,Légumes Feuilles,42,5.97,250.73999999999998,118.02,132.71999999999997,3,5,1,Printemps,18
2024-03-31,VEGETABLE009,Radis,Légumes Feuilles,21,5.97,125.36999999999999,59.01,66.35999999999999,3,6,1,Printemps,18
2024-04-01,VEGETABLE009,Radis,Légumes Feuilles,8,5.97,47.76,22.48,25.279999999999998,4,0,0,Printemps,18
2024-04-02,VEGETABLE009,Radis,Légumes Feuilles,44,5.97,262.68,123.64,139.04000000000002,4,1,0,Printemps,18
2024-04-03,VEGETABLE009,Radis,Légumes Feuilles,24,5.97,143.28,67.44,75.84,4,2,0,Printemps,18
2024-04-04,VEGETABLE009,Radis,Légumes Feuilles,14,5.97,83.58,39.34,44.239999999999995,4,3,0,Printemps,18
2024-04-05,VEGETABLE009,Radis,Légumes Feuilles,10,5.97,59.699999999999996,28.1,31.599999999999994,4,4,0,Printemps,18
2024-04-06,VEGETABLE009,Radis,Légumes Feuilles,17,5.97,101.49,47.77,53.71999999999999,4,5,1,Printemps,18
2024-04-07,VEGETABLE009,Radis,Légumes Feuilles,29,5.97,173.13,81.49,91.64,4,6,1,Printemps,18
2024-04-08,VEGETABLE009,Radis,Légumes Feuilles,15,5.97,89.55,42.15,47.4,4,0,0,Printemps,18
2024-04-09,VEGETABLE009,Radis,Légumes Feuilles,34,5.97,202.98,95.54,107.43999999999998,4,1,0,Printemps,18
2024-04-10,VEGETABLE009,Radis,Légumes Feuilles,35,5.97,208.95,98.35000000000001,110.59999999999998,4,2,0,Printemps,18
2024-04-11,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,4,3,0,Printemps,18
2024-04-12,VEGETABLE009,Radis,Légumes Feuilles,30,5.97,179.1,84.3,94.8,4,4,0,Printemps,18
2024-04-13,VEGETABLE009,Radis,Légumes Feuilles,34,5.97,202.98,95.54,107.43999999999998,4,5,1,Printemps,18
2024-04-14,VEGETABLE009,Radis,Légumes Feuilles,2,5.97,11.94,5.62,6.319999999999999,4,6,1,Printemps,18
2024-04-15,VEGETABLE009,Radis,Légumes Feuilles,4,5.97,23.88,11.24,12.639999999999999,4,0,0,Printemps,18
2024-04-16,VEGETABLE009,Radis,Légumes Feuilles,7,5.97,41.79,19.67,22.119999999999997,4,1,0,Printemps,18
2024-04-17,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,4,2,0,Printemps,18
2024-04-18,VEGETABLE009,Radis,Légumes Feuilles,14,5.97,83.58,39.34,44.239999999999995,4,3,0,Printemps,18
2024-04-19,VEGETABLE009,Radis,Légumes Feuilles,21,5.97,125.36999999999999,59.01,66.35999999999999,4,4,0,Printemps,18
2024-04-20,VEGETABLE009,Radis,Légumes Feuilles,35,5.97,208.95,98.35000000000001,110.59999999999998,4,5,1,Printemps,18
2024-04-21,VEGETABLE009,Radis,Légumes Feuilles,25,5.97,149.25,70.25,79.0,4,6,1,Printemps,18
2024-04-22,VEGETABLE009,Radis,Légumes Feuilles,17,5.97,101.49,47.77,53.71999999999999,4,0,0,Printemps,18
2024-04-23,VEGETABLE009,Radis,Légumes Feuilles,13,5.97,77.61,36.53,41.08,4,1,0,Printemps,18
2024-04-24,VEGETABLE009,Radis,Légumes Feuilles,8,5.97,47.76,22.48,25.279999999999998,4,2,0,Printemps,18
2024-04-25,VEGETABLE009,Radis,Légumes Feuilles,16,5.97,95.52,44.96,50.559999999999995,4,3,0,Printemps,18
2024-04-26,VEGETABLE009,Radis,Légumes Feuilles,13,5.97,77.61,36.53,41.08,4,4,0,Printemps,18
2024-04-27,VEGETABLE009,Radis,Légumes Feuilles,28,5.97,167.16,78.68,88.47999999999999,4,5,1,Printemps,18
2024-04-28,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,4,6,1,Printemps,18
2024-04-29,VEGETABLE009,Radis,Légumes Feuilles,15,5.97,89.55,42.15,47.4,4,0,0,Printemps,18
2024-04-30,VEGETABLE009,Radis,Légumes Feuilles,16,5.97,95.52,44.96,50.559999999999995,4,1,0,Printemps,18
2024-05-01,VEGETABLE009,Radis,Légumes Feuilles,13,5.97,77.61,36.53,41.08,5,2,0,Printemps,18
2024-05-02,VEGETABLE009,Radis,Légumes Feuilles,21,5.97,125.36999999999999,59.01,66.35999999999999,5,3,0,Printemps,18
2024-05-03,VEGETABLE009,Radis,Légumes Feuilles,0,5.97,0.0,0.0,0.0,5,4,0,Printemps,18
2024-05-04,VEGETABLE009,Radis,Légumes Feuilles,47,5.97,280.59,132.07,148.51999999999998,5,5,1,Printemps,18
2024-05-05,VEGETABLE009,Radis,Légumes Feuilles,40,5.97,238.79999999999998,112.4,126.39999999999998,5,6,1,Printemps,18
2024-05-06,VEGETABLE009,Radis,Légumes Feuilles,12,5.97,71.64,33.72,37.92,5,0,0,Printemps,18
2024-05-07,VEGETABLE009,Radis,Légumes Feuilles,23,5.97,137.31,64.63,72.68,5,1,0,Printemps,18
2024-05-08,VEGETABLE009,Radis,Légumes Feuilles,41,5.97,244.76999999999998,115.21000000000001,129.55999999999997,5,2,0,Printemps,18
2024-05-09,VEGETABLE009,Radis,Légumes Feuilles,30,5.97,179.1,84.3,94.8,5,3,0,Printemps,18
2024-05-10,VEGETABLE009,Radis,Légumes Feuilles,13,5.97,77.61,36.53,41.08,5,4,0,Printemps,18
2024-05-11,VEGETABLE009,Radis,Légumes Feuilles,45,5.97,268.65,126.45,142.2,5,5,1,Printemps,18
2024-05-12,VEGETABLE009,Radis,Légumes Feuilles,14,5.97,83.58,39.34,44.239999999999995,5,6,1,Printemps,18
2024-05-13,VEGETABLE009,Radis,Légumes Feuilles,16,5.97,95.52,44.96,50.559999999999995,5,0,0,Printemps,18
2024-05-14,VEGETABLE009,Radis,Légumes Feuilles,9,5.97,53.73,25.29,28.439999999999998,5,1,0,Printemps,18
2024-05-15,VEGETABLE009,Radis,Légumes Feuilles,23,5.97,137.31,64.63,72.68,5,2,0,Printemps,18
2024-05-16,VEGETABLE009,Radis,Légumes Feuilles,25,5.97,149.25,70.25,79.0,5,3,0,Printemps,18
2024-05-17,VEGETABLE009,Radis,Légumes Feuilles,23,5.97,137.31,64.63,72.68,5,4,0,Printemps,18
2024-05-18,VEGETABLE009,Radis,Légumes Feuilles,14,5.97,83.58,39.34,44.239999999999995,5,5,1,Printemps,18
2024-05-19,VEGETABLE009,Radis,Légumes Feuilles,31,5.97,185.07,87.11,97.96,5,6,1,Printemps,18
2024-05-20,VEGETABLE009,Radis,Légumes Feuilles,44,5.97,262.68,123.64,139.04000000000002,5,0,0,Printemps,18
2024-05-21,VEGETABLE009,Radis,Légumes Feuilles,36,5.97,214.92,101.16,113.75999999999999,5,1,0,Printemps,18
2024-05-22,VEGETABLE009,Radis,Légumes Feuilles,44,5.97,262.68,123.64,139.04000000000002,5,2,0,Printemps,18
2024-05-23,VEGETABLE009,Radis,Légumes Feuilles,26,5.97,155.22,73.06,82.16,5,3,0,Printemps,18
2024-05-24,VEGETABLE009,Radis,Légumes Feuilles,32,5.97,191.04,89.92,101.11999999999999,5,4,0,Printemps,18
2024-05-25,VEGETABLE009,Radis,Légumes Feuilles,10,5.97,59.699999999999996,28.1,31.599999999999994,5,5,1,Printemps,18
2024-05-26,VEGETABLE009,Radis,Légumes Feuilles,25,5.97,149.25,70.25,79.0,5,6,1,Printemps,18
2024-05-27,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,5,0,0,Printemps,18
2024-05-28,VEGETABLE009,Radis,Légumes Feuilles,8,5.97,47.76,22.48,25.279999999999998,5,1,0,Printemps,18
2024-05-29,VEGETABLE009,Radis,Légumes Feuilles,15,5.97,89.55,42.15,47.4,5,2,0,Printemps,18
2024-05-30,VEGETABLE009,Radis,Légumes Feuilles,19,5.97,113.42999999999999,53.39,60.03999999999999,5,3,0,Printemps,18
2024-05-31,VEGETABLE009,Radis,Légumes Feuilles,10,5.97,59.699999999999996,28.1,31.599999999999994,5,4,0,Printemps,18
2024-06-01,VEGETABLE009,Radis,Légumes Feuilles,26,5.97,155.22,73.06,82.16,6,5,1,Été,18
2024-06-02,VEGETABLE009,Radis,Légumes Feuilles,24,5.97,143.28,67.44,75.84,6,6,1,Été,18
2024-06-03,VEGETABLE009,Radis,Légumes Feuilles,24,5.97,143.28,67.44,75.84,6,0,0,Été,18
2024-06-04,VEGETABLE009,Radis,Légumes Feuilles,54,5.97,322.38,151.74,170.64,6,1,0,Été,18
2024-06-05,VEGETABLE009,Radis,Légumes Feuilles,13,5.97,77.61,36.53,41.08,6,2,0,Été,18
2024-06-06,VEGETABLE009,Radis,Légumes Feuilles,27,5.97,161.19,75.87,85.32,6,3,0,Été,18
2024-06-07,VEGETABLE009,Radis,Légumes Feuilles,26,5.97,155.22,73.06,82.16,6,4,0,Été,18
2024-06-08,VEGETABLE009,Radis,Légumes Feuilles,27,5.97,161.19,75.87,85.32,6,5,1,Été,18
2024-06-09,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,6,6,1,Été,18
2024-06-10,VEGETABLE009,Radis,Légumes Feuilles,12,5.97,71.64,33.72,37.92,6,0,0,Été,18
2024-06-11,VEGETABLE009,Radis,Légumes Feuilles,49,5.97,292.53,137.69,154.83999999999997,6,1,0,Été,18
2024-06-12,VEGETABLE009,Radis,Légumes Feuilles,29,5.97,173.13,81.49,91.64,6,2,0,Été,18
2024-06-13,VEGETABLE009,Radis,Légumes Feuilles,25,5.97,149.25,70.25,79.0,6,3,0,Été,18
2024-06-14,VEGETABLE009,Radis,Légumes Feuilles,28,5.97,167.16,78.68,88.47999999999999,6,4,0,Été,18
2024-06-15,VEGETABLE009,Radis,Légumes Feuilles,51,5.97,304.46999999999997,143.31,161.15999999999997,6,5,1,Été,18
2024-06-16,VEGETABLE009,Radis,Légumes Feuilles,11,5.97,65.67,30.91,34.760000000000005,6,6,1,Été,18
2024-06-17,VEGETABLE009,Radis,Légumes Feuilles,27,5.97,161.19,75.87,85.32,6,0,0,Été,18
2024-06-18,VEGETABLE009,Radis,Légumes Feuilles,4,5.97,23.88,11.24,12.639999999999999,6,1,0,Été,18
2024-06-19,VEGETABLE009,Radis,Légumes Feuilles,33,5.97,197.01,92.73,104.27999999999999,6,2,0,Été,18
2024-06-20,VEGETABLE009,Radis,Légumes Feuilles,33,5.97,197.01,92.73,104.27999999999999,6,3,0,Été,18
2024-06-21,VEGETABLE009,Radis,Légumes Feuilles,76,5.97,453.71999999999997,213.56,240.15999999999997,6,4,0,Été,18
2024-06-22,VEGETABLE009,Radis,Légumes Feuilles,22,5.97,131.34,61.82,69.52000000000001,6,5,1,Été,18
2024-06-23,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,6,6,1,Été,18
2024-06-24,VEGETABLE009,Radis,Légumes Feuilles,7,5.97,41.79,19.67,22.119999999999997,6,0,0,Été,18
2024-06-25,VEGETABLE009,Radis,Légumes Feuilles,27,5.97,161.19,75.87,85.32,6,1,0,Été,18
2024-06-26,VEGETABLE009,Radis,Légumes Feuilles,9,5.97,53.73,25.29,28.439999999999998,6,2,0,Été,18
2024-06-27,VEGETABLE009,Radis,Légumes Feuilles,39,5.97,232.82999999999998,109.59,123.23999999999998,6,3,0,Été,18
2024-06-28,VEGETABLE009,Radis,Légumes Feuilles,26,5.97,155.22,73.06,82.16,6,4,0,Été,18
2024-06-29,VEGETABLE009,Radis,Légumes Feuilles,68,5.97,405.96,191.08,214.87999999999997,6,5,1,Été,18
2024-06-30,VEGETABLE009,Radis,Légumes Feuilles,27,5.97,161.19,75.87,85.32,6,6,1,Été,18
2024-07-01,VEGETABLE009,Radis,Légumes Feuilles,25,5.97,149.25,70.25,79.0,7,0,0,Été,18
2024-07-02,VEGETABLE009,Radis,Légumes Feuilles,43,5.97,256.71,120.83,135.88,7,1,0,Été,18
2024-07-03,VEGETABLE009,Radis,Légumes Feuilles,26,5.97,155.22,73.06,82.16,7,2,0,Été,18
2024-07-04,VEGETABLE009,Radis,Légumes Feuilles,31,5.97,185.07,87.11,97.96,7,3,0,Été,18
2024-07-05,VEGETABLE009,Radis,Légumes Feuilles,27,5.97,161.19,75.87,85.32,7,4,0,Été,18
2024-07-06,VEGETABLE009,Radis,Légumes Feuilles,70,5.97,417.9,196.70000000000002,221.19999999999996,7,5,1,Été,18
2024-07-07,VEGETABLE009,Radis,Légumes Feuilles,56,5.97,334.32,157.36,176.95999999999998,7,6,1,Été,18
2024-07-08,VEGETABLE009,Radis,Légumes Feuilles,11,5.97,65.67,30.91,34.760000000000005,7,0,0,Été,18
2024-07-09,VEGETABLE009,Radis,Légumes Feuilles,51,5.97,304.46999999999997,143.31,161.15999999999997,7,1,0,Été,18
2024-07-10,VEGETABLE009,Radis,Légumes Feuilles,33,5.97,197.01,92.73,104.27999999999999,7,2,0,Été,18
2024-07-11,VEGETABLE009,Radis,Légumes Feuilles,10,5.97,59.699999999999996,28.1,31.599999999999994,7,3,0,Été,18
2024-07-12,VEGETABLE009,Radis,Légumes Feuilles,24,5.97,143.28,67.44,75.84,7,4,0,Été,18
2024-07-13,VEGETABLE009,Radis,Légumes Feuilles,8,5.97,47.76,22.48,25.279999999999998,7,5,1,Été,18
2024-07-14,VEGETABLE009,Radis,Légumes Feuilles,69,5.97,411.93,193.89000000000001,218.04,7,6,1,Été,18
2024-07-15,VEGETABLE009,Radis,Légumes Feuilles,46,5.97,274.62,129.26,145.36,7,0,0,Été,18
2024-07-16,VEGETABLE009,Radis,Légumes Feuilles,12,5.97,71.64,33.72,37.92,7,1,0,Été,18
2024-07-17,VEGETABLE009,Radis,Légumes Feuilles,18,5.97,107.46,50.58,56.879999999999995,7,2,0,Été,18
2024-07-18,VEGETABLE009,Radis,Légumes Feuilles,36,5.97,214.92,101.16,113.75999999999999,7,3,0,Été,18
2024-07-19,VEGETABLE009,Radis,Légumes Feuilles,29,5.97,173.13,81.49,91.64,7,4,0,Été,18
2024-07-20,VEGETABLE009,Radis,Légumes Feuilles,51,5.97,304.46999999999997,143.31,161.15999999999997,7,5,1,Été,18
2024-07-21,VEGETABLE009,Radis,Légumes Feuilles,53,5.97,316.40999999999997,148.93,167.47999999999996,7,6,1,Été,18
2024-07-22,VEGETABLE009,Radis,Légumes Feuilles,47,5.97,280.59,132.07,148.51999999999998,7,0,0,Été,18
2024-07-23,VEGETABLE009,Radis,Légumes Feuilles,47,5.97,280.59,132.07,148.51999999999998,7,1,0,Été,18
2024-07-24,VEGETABLE009,Radis,Légumes Feuilles,43,5.97,256.71,120.83,135.88,7,2,0,Été,18
2024-07-25,VEGETABLE009,Radis,Légumes Feuilles,16,5.97,95.52,44.96,50.559999999999995,7,3,0,Été,18
2024-07-26,VEGETABLE009,Radis,Légumes Feuilles,24,5.97,143.28,67.44,75.84,7,4,0,Été,18
2024-07-27,VEGETABLE009,Radis,Légumes Feuilles,74,5.97,441.78,207.94,233.83999999999997,7,5,1,Été,18
2024-07-28,VEGETABLE009,Radis,Légumes Feuilles,37,5.97,220.89,103.97,116.91999999999999,7,6,1,Été,18
2024-07-29,VEGETABLE009,Radis,Légumes Feuilles,20,5.97,119.39999999999999,56.2,63.19999999999999,7,0,0,Été,18
2024-07-30,VEGETABLE009,Radis,Légumes Feuilles,15,5.97,89.55,42.15,47.4,7,1,0,Été,18
