date,product_id,page_views,add_to_cart,purchases,conversion_rate,avg_rating,reviews_count,organic_preference
2023-07-14,VEGETABLE010,125,18,6,0.2135405587236729,4.3,2,0
2023-07-15,VEGETABLE010,72,6,12,0.2495585956075107,4.0,4,0
2023-07-16,VEGETABLE010,51,16,7,0.18589637934221145,4.3,2,0
2023-07-17,VEGETABLE010,144,27,2,0.2285533640005028,4.2,3,0
2023-07-18,VEGETABLE010,77,1,13,0.2210988187082123,4.3,4,0
2023-07-19,VEGETABLE010,116,8,6,0.09388754177897762,3.7,2,0
2023-07-20,VEGETABLE010,119,12,7,0.23960143436984066,4.7,1,0
2023-07-21,VEGETABLE010,87,23,7,0.24163687765972464,4.1,7,0
2023-07-22,VEGETABLE010,102,30,15,0.11640555477143652,3.7,7,0
2023-07-23,VEGETABLE010,89,16,7,0.24857397799209247,4.4,3,0
2023-07-24,VEGETABLE010,69,12,11,0.12363832813403813,4.4,4,0
2023-07-25,VEGETABLE010,35,13,12,0.12604200840786894,3.9,3,0
2023-07-26,VEGETABLE010,48,26,5,0.13785718529011515,4.7,3,0
2023-07-27,VEGETABLE010,91,21,4,0.19523290131365456,3.5,2,0
2023-07-28,VEGETABLE010,118,22,5,0.1924489571603854,3.9,6,0
2023-07-29,VEGETABLE010,79,14,13,0.2038688876239626,4.3,1,0
2023-07-30,VEGETABLE010,61,19,7,0.19314139667513902,3.6,2,0
2023-07-31,VEGETABLE010,89,11,4,0.2046844915721543,4.4,4,0
2023-08-01,VEGETABLE010,86,18,10,0.19804208994184008,3.7,2,0
2023-08-02,VEGETABLE010,80,20,18,0.15788607653977493,4.2,4,0
2023-08-03,VEGETABLE010,70,11,6,0.20050668607864341,4.6,2,0
2023-08-04,VEGETABLE010,61,19,10,0.1168896062252773,4.2,2,0
2023-08-05,VEGETABLE010,86,9,9,0.20119699964250037,4.5,2,0
2023-08-06,VEGETABLE010,71,13,13,0.15121586831555034,3.5,0,0
2023-08-07,VEGETABLE010,108,0,14,0.15233515969129624,4.8,2,0
2023-08-08,VEGETABLE010,79,26,8,0.19757081237435486,4.4,1,0
2023-08-09,VEGETABLE010,55,33,0,0.14196033795933977,4.5,3,0
2023-08-10,VEGETABLE010,85,7,4,0.1347330950334935,4.8,1,0
2023-08-11,VEGETABLE010,62,23,15,0.1813003024465279,3.6,1,0
2023-08-12,VEGETABLE010,92,44,6,0.1967972571021625,4.1,2,0
2023-08-13,VEGETABLE010,72,30,6,0.18045785471598857,3.7,7,0
2023-08-14,VEGETABLE010,75,10,6,0.11928548468995545,3.7,1,0
2023-08-15,VEGETABLE010,83,15,15,0.16622640112118706,4.0,0,0
2023-08-16,VEGETABLE010,97,17,0,0.09782121270098601,3.7,3,0
2023-08-17,VEGETABLE010,93,0,11,0.22488320475343543,4.4,0,0
2023-08-18,VEGETABLE010,74,27,2,0.1820015173773331,4.0,0,0
2023-08-19,VEGETABLE010,77,24,7,0.1648608416580863,4.1,5,0
2023-08-20,VEGETABLE010,93,13,1,0.19317659082012742,4.7,1,0
2023-08-21,VEGETABLE010,80,12,15,0.18190096354186505,3.9,5,0
2023-08-22,VEGETABLE010,146,8,11,0.22098059616065086,3.5,5,0
2023-08-23,VEGETABLE010,96,10,7,0.151740551672208,4.3,5,0
2023-08-24,VEGETABLE010,33,15,10,0.193910433213844,4.6,2,0
2023-08-25,VEGETABLE010,101,35,5,0.23427416257660505,4.0,5,0
2023-08-26,VEGETABLE010,93,11,12,0.23535728845734805,4.5,2,0
2023-08-27,VEGETABLE010,71,5,12,0.19166034167539983,4.3,4,0
2023-08-28,VEGETABLE010,28,13,12,0.0951561255570239,4.2,0,0
2023-08-29,VEGETABLE010,57,7,12,0.14694778084499724,4.6,5,0
2023-08-30,VEGETABLE010,112,7,7,0.13968627520496066,4.4,1,0
2023-08-31,VEGETABLE010,89,8,8,0.2077233162324909,4.8,0,0
2023-09-01,VEGETABLE010,74,12,5,0.2129620281503411,4.0,3,0
2023-09-02,VEGETABLE010,117,21,11,0.2160707193242562,3.6,2,0
2023-09-03,VEGETABLE010,95,23,1,0.09793242551781768,4.5,0,0
2023-09-04,VEGETABLE010,50,36,7,0.2049090882651975,3.7,1,0
2023-09-05,VEGETABLE010,90,12,10,0.16906185299993992,3.8,3,0
2023-09-06,VEGETABLE010,59,17,10,0.22269190049830845,4.4,1,0
2023-09-07,VEGETABLE010,101,19,5,0.13524087777874205,4.2,2,0
2023-09-08,VEGETABLE010,45,31,9,0.1686118743752919,4.8,3,0
2023-09-09,VEGETABLE010,85,13,12,0.18888974889633073,4.8,0,0
2023-09-10,VEGETABLE010,40,0,5,0.15719906010180915,4.4,2,0
2023-09-11,VEGETABLE010,121,18,12,0.14356126259178625,4.3,3,0
2023-09-12,VEGETABLE010,125,12,8,0.08063870898510467,4.7,5,0
2023-09-13,VEGETABLE010,55,16,3,0.23588459677524043,4.4,0,0
2023-09-14,VEGETABLE010,88,19,11,0.1476760276337287,3.6,4,0
2023-09-15,VEGETABLE010,74,28,8,0.17586338214960945,3.8,0,0
2023-09-16,VEGETABLE010,72,28,8,0.22878467386947238,3.8,3,0
2023-09-17,VEGETABLE010,52,17,8,0.1630055470031992,4.4,1,0
2023-09-18,VEGETABLE010,79,22,8,0.24336693986914104,3.9,3,0
2023-09-19,VEGETABLE010,46,24,7,0.2309003967890353,4.0,3,0
2023-09-20,VEGETABLE010,87,21,15,0.09513686181376683,3.9,3,0
2023-09-21,VEGETABLE010,110,11,14,0.10713952508690767,3.7,4,0
2023-09-22,VEGETABLE010,83,23,20,0.15402869060800267,4.2,3,0
2023-09-23,VEGETABLE010,112,18,4,0.24796493186536295,3.7,3,0
2023-09-24,VEGETABLE010,30,11,13,0.17944793866431807,4.6,2,0
2023-09-25,VEGETABLE010,135,18,2,0.2174925450265925,3.9,4,0
2023-09-26,VEGETABLE010,74,21,9,0.09984611200870888,3.7,1,0
2023-09-27,VEGETABLE010,126,22,6,0.2238775106495034,3.8,0,0
2023-09-28,VEGETABLE010,75,28,7,0.23164330541927558,4.2,2,0
2023-09-29,VEGETABLE010,64,30,12,0.20533771157177555,4.4,5,0
2023-09-30,VEGETABLE010,70,8,8,0.11601952522723619,3.8,7,0
2023-10-01,VEGETABLE010,97,9,14,0.21297925820059704,3.5,0,0
2023-10-02,VEGETABLE010,43,26,14,0.22963641150651454,4.5,1,0
2023-10-03,VEGETABLE010,79,26,7,0.10601014452437629,4.6,5,0
2023-10-04,VEGETABLE010,66,11,3,0.10528491067258679,4.6,0,0
2023-10-05,VEGETABLE010,128,15,12,0.2465209462045992,4.2,2,0
2023-10-06,VEGETABLE010,104,17,9,0.141047070710127,3.5,3,0
2023-10-07,VEGETABLE010,66,13,7,0.12606233775857645,4.0,7,0
2023-10-08,VEGETABLE010,83,24,0,0.16591980052898384,4.7,5,0
2023-10-09,VEGETABLE010,51,4,9,0.08843761747497009,4.1,1,0
2023-10-10,VEGETABLE010,110,7,6,0.15879855622787376,4.2,5,0
2023-10-11,VEGETABLE010,99,14,5,0.208872386273719,3.8,3,0
2023-10-12,VEGETABLE010,69,22,17,0.08549846770239698,3.6,1,0
2023-10-13,VEGETABLE010,100,8,7,0.19766004280636099,4.0,0,0
2023-10-14,VEGETABLE010,67,10,11,0.11527487549166632,3.5,4,0
2023-10-15,VEGETABLE010,90,15,0,0.14178527441966343,3.7,3,0
2023-10-16,VEGETABLE010,43,29,10,0.15953042593247446,4.8,2,0
2023-10-17,VEGETABLE010,90,26,4,0.20914115966517643,4.6,3,0
2023-10-18,VEGETABLE010,38,8,5,0.1803292642968033,4.5,0,0
2023-10-19,VEGETABLE010,93,8,7,0.17153890793555526,4.1,2,0
2023-10-20,VEGETABLE010,88,7,0,0.12214590462876052,4.2,2,0
2023-10-21,VEGETABLE010,67,18,14,0.08027470784710306,4.0,3,0
2023-10-22,VEGETABLE010,105,11,7,0.16251025366269534,3.8,1,0
2023-10-23,VEGETABLE010,82,13,11,0.12740497744827445,3.8,3,0
2023-10-24,VEGETABLE010,98,15,10,0.09070244448168786,3.8,0,0
2023-10-25,VEGETABLE010,54,16,6,0.1979767828846211,4.7,0,0
2023-10-26,VEGETABLE010,60,1,10,0.1367519288163795,4.5,0,0
2023-10-27,VEGETABLE010,99,8,4,0.14498139411629332,4.3,2,0
2023-10-28,VEGETABLE010,116,12,6,0.21349462649032036,3.8,1,0
2023-10-29,VEGETABLE010,67,0,10,0.18778732062294942,4.2,5,0
2023-10-30,VEGETABLE010,118,12,2,0.1873196844968334,3.5,3,0
2023-10-31,VEGETABLE010,116,7,2,0.13282287454019112,4.6,7,0
2023-11-01,VEGETABLE010,74,41,4,0.2159903574254779,4.1,2,0
2023-11-02,VEGETABLE010,58,31,3,0.20634981374220085,4.8,6,0
2023-11-03,VEGETABLE010,85,8,12,0.15660459235276122,4.8,4,0
2023-11-04,VEGETABLE010,82,0,9,0.2140612370930059,4.6,3,0
2023-11-05,VEGETABLE010,60,0,3,0.13165442934961874,4.2,0,0
2023-11-06,VEGETABLE010,101,20,4,0.15045917601231623,4.6,3,0
2023-11-07,VEGETABLE010,40,19,6,0.14058971759052236,4.5,4,0
2023-11-08,VEGETABLE010,72,9,7,0.1586636393640572,4.1,5,0
2023-11-09,VEGETABLE010,100,7,9,0.1503716398257282,4.3,3,0
2023-11-10,VEGETABLE010,119,13,1,0.2028187761033109,4.0,3,0
2023-11-11,VEGETABLE010,88,0,2,0.17215910005695023,4.5,3,0
2023-11-12,VEGETABLE010,62,7,7,0.23631201128657853,3.8,5,0
2023-11-13,VEGETABLE010,113,28,5,0.08648092639044634,3.8,4,0
2023-11-14,VEGETABLE010,74,20,14,0.1350172592623623,4.5,4,0
2023-11-15,VEGETABLE010,47,21,5,0.16499640433358653,4.4,5,0
2023-11-16,VEGETABLE010,116,13,8,0.21888158599872942,4.4,4,0
2023-11-17,VEGETABLE010,44,15,12,0.11338323599709196,4.7,1,0
2023-11-18,VEGETABLE010,92,17,13,0.13239714657468105,4.0,5,0
2023-11-19,VEGETABLE010,73,22,18,0.1188619819273215,4.1,0,0
2023-11-20,VEGETABLE010,43,13,3,0.1334880879322934,4.2,1,0
2023-11-21,VEGETABLE010,72,18,6,0.2467308034923963,4.6,4,0
2023-11-22,VEGETABLE010,111,22,5,0.12326298150786227,4.0,2,0
2023-11-23,VEGETABLE010,46,12,9,0.11625173530058693,3.6,2,0
2023-11-24,VEGETABLE010,67,21,15,0.21199318019146762,3.6,2,0
2023-11-25,VEGETABLE010,107,16,13,0.20045057929193427,3.6,0,0
2023-11-26,VEGETABLE010,66,19,15,0.1019937160002885,3.5,0,0
2023-11-27,VEGETABLE010,68,20,13,0.1480581966684626,3.8,5,0
2023-11-28,VEGETABLE010,113,9,11,0.16467438497342496,3.5,3,0
2023-11-29,VEGETABLE010,120,24,8,0.21057218783722947,4.0,2,0
2023-11-30,VEGETABLE010,33,30,14,0.20395028691564587,4.5,7,0
2023-12-01,VEGETABLE010,55,11,0,0.15165699654991083,4.3,2,0
2023-12-02,VEGETABLE010,79,5,8,0.20466227484503796,4.4,3,0
2023-12-03,VEGETABLE010,49,17,7,0.1031395869595626,4.3,6,0
2023-12-04,VEGETABLE010,90,15,7,0.24158444122543782,4.4,2,0
2023-12-05,VEGETABLE010,66,17,10,0.1856715620767975,4.6,4,0
2023-12-06,VEGETABLE010,79,26,7,0.2122329920282634,3.8,0,0
2023-12-07,VEGETABLE010,69,22,11,0.14816372581574455,4.1,3,0
2023-12-08,VEGETABLE010,84,17,11,0.09514690606760282,4.8,6,0
2023-12-09,VEGETABLE010,76,3,7,0.2123129331053234,4.3,4,0
2023-12-10,VEGETABLE010,63,26,5,0.16298652457022006,4.3,0,0
2023-12-11,VEGETABLE010,38,17,0,0.12597813704076055,4.2,6,0
2023-12-12,VEGETABLE010,69,11,8,0.20930383240547895,3.8,2,0
2023-12-13,VEGETABLE010,19,9,10,0.1800918951383476,4.4,1,0
2023-12-14,VEGETABLE010,58,17,5,0.15170968606725446,4.0,1,0
2023-12-15,VEGETABLE010,75,10,3,0.19335733788283888,4.6,0,0
2023-12-16,VEGETABLE010,94,17,8,0.17834360598075183,4.6,1,0
2023-12-17,VEGETABLE010,62,18,4,0.17032932587743857,3.5,0,0
2023-12-18,VEGETABLE010,95,4,0,0.17418313726928877,4.2,6,0
2023-12-19,VEGETABLE010,105,18,7,0.20024192169311544,3.6,0,0
2023-12-20,VEGETABLE010,60,32,10,0.13250016143730683,3.6,3,0
2023-12-21,VEGETABLE010,62,16,7,0.10457297098362453,3.7,1,0
2023-12-22,VEGETABLE010,47,13,12,0.11893885505141283,3.7,1,0
2023-12-23,VEGETABLE010,87,16,1,0.24145967733431423,3.6,1,0
2023-12-24,VEGETABLE010,85,11,10,0.1719896232897088,4.2,2,0
2023-12-25,VEGETABLE010,124,4,6,0.12833671670950458,3.9,3,0
2023-12-26,VEGETABLE010,38,13,5,0.15126716047272465,4.2,0,0
2023-12-27,VEGETABLE010,116,16,8,0.10410821682305427,4.1,5,0
2023-12-28,VEGETABLE010,101,19,5,0.1782073022987153,3.5,0,0
2023-12-29,VEGETABLE010,102,13,4,0.14085446163134177,4.2,1,0
2023-12-30,VEGETABLE010,50,18,14,0.21215276024664886,4.7,1,0
2023-12-31,VEGETABLE010,50,32,10,0.13827635643850308,4.7,1,0
2024-01-01,VEGETABLE010,73,8,5,0.2058738673226304,4.5,6,0
2024-01-02,VEGETABLE010,64,25,2,0.14249711875033227,3.8,4,0
2024-01-03,VEGETABLE010,77,14,12,0.16063768858612193,4.3,0,0
2024-01-04,VEGETABLE010,84,13,0,0.17385519634917024,3.6,2,0
2024-01-05,VEGETABLE010,86,22,6,0.22751889641332446,4.8,3,0
2024-01-06,VEGETABLE010,53,7,9,0.08034415692753087,3.9,4,0
2024-01-07,VEGETABLE010,92,20,10,0.09271886828095097,3.7,5,0
2024-01-08,VEGETABLE010,50,23,3,0.09804330876540009,4.0,3,0
2024-01-09,VEGETABLE010,89,0,3,0.21031930764415924,4.5,0,0
2024-01-10,VEGETABLE010,75,11,10,0.10870149629000585,4.7,4,0
2024-01-11,VEGETABLE010,94,6,11,0.17445304459713262,4.4,5,0
2024-01-12,VEGETABLE010,123,14,4,0.11953115217011731,4.0,3,0
2024-01-13,VEGETABLE010,62,18,3,0.13136335405609184,3.7,2,0
2024-01-14,VEGETABLE010,83,7,8,0.110837353767501,4.4,5,0
2024-01-15,VEGETABLE010,31,22,9,0.16646299535027537,4.4,1,0
2024-01-16,VEGETABLE010,12,9,0,0.1475275592332846,4.0,2,0
2024-01-17,VEGETABLE010,92,2,5,0.10359735945187837,4.3,3,0
2024-01-18,VEGETABLE010,76,13,6,0.12183732489957344,4.6,2,0
2024-01-19,VEGETABLE010,48,15,9,0.18744873295101755,4.0,4,0
2024-01-20,VEGETABLE010,70,7,9,0.08876361827843668,4.7,3,0
2024-01-21,VEGETABLE010,81,17,14,0.13119595730548708,3.6,3,0
2024-01-22,VEGETABLE010,65,6,10,0.21036105366305902,3.8,3,0
2024-01-23,VEGETABLE010,65,27,5,0.15275468104469575,3.8,3,0
2024-01-24,VEGETABLE010,44,14,9,0.2176725350063738,4.2,2,0
2024-01-25,VEGETABLE010,78,9,15,0.1689292276257622,3.6,4,0
2024-01-26,VEGETABLE010,61,8,7,0.24488220868474636,4.4,3,0
2024-01-27,VEGETABLE010,51,22,11,0.09005636990525176,3.6,3,0
2024-01-28,VEGETABLE010,69,10,8,0.15203978982815392,4.2,4,0
2024-01-29,VEGETABLE010,93,9,3,0.21462443368412387,4.3,3,0
2024-01-30,VEGETABLE010,146,5,8,0.1385118916644291,3.6,0,0
2024-01-31,VEGETABLE010,74,29,5,0.10806722479376837,4.0,1,0
2024-02-01,VEGETABLE010,71,18,2,0.10169849019373874,4.0,0,0
2024-02-02,VEGETABLE010,60,25,8,0.12303790219001759,4.0,2,0
2024-02-03,VEGETABLE010,61,12,0,0.08929162640472774,4.4,5,0
2024-02-04,VEGETABLE010,102,31,8,0.23204448061334487,4.2,4,0
2024-02-05,VEGETABLE010,87,14,15,0.16905142657779632,3.9,5,0
2024-02-06,VEGETABLE010,83,15,8,0.09811266743925459,4.1,1,0
2024-02-07,VEGETABLE010,108,15,8,0.09830026896778586,3.6,1,0
2024-02-08,VEGETABLE010,105,30,14,0.09398876946972874,4.3,4,0
2024-02-09,VEGETABLE010,60,10,12,0.15951177730930538,3.5,7,0
2024-02-10,VEGETABLE010,45,19,8,0.1824085147224007,4.7,4,0
2024-02-11,VEGETABLE010,90,14,6,0.10535328932533838,3.7,4,0
2024-02-12,VEGETABLE010,27,16,12,0.2237011072202833,4.4,2,0
2024-02-13,VEGETABLE010,108,17,5,0.24206609419005692,3.8,3,0
2024-02-14,VEGETABLE010,104,26,3,0.08507700306251613,4.6,3,0
2024-02-15,VEGETABLE010,79,11,0,0.19207960472694974,4.7,2,0
2024-02-16,VEGETABLE010,61,12,7,0.24475975508019698,4.2,2,0
2024-02-17,VEGETABLE010,111,5,7,0.1853273167532646,4.6,0,0
2024-02-18,VEGETABLE010,50,7,7,0.17760959058508452,4.7,1,0
2024-02-19,VEGETABLE010,82,11,7,0.098285257089327,4.7,1,0
2024-02-20,VEGETABLE010,102,11,8,0.17688248065551693,4.5,7,0
2024-02-21,VEGETABLE010,33,12,0,0.21898685543292878,4.4,0,0
2024-02-22,VEGETABLE010,48,21,8,0.18769903429284673,4.4,0,0
2024-02-23,VEGETABLE010,70,25,12,0.22739064238795964,4.5,0,0
2024-02-24,VEGETABLE010,118,0,11,0.19868045079145638,4.4,0,0
2024-02-25,VEGETABLE010,42,3,7,0.23704816514173271,3.5,3,0
2024-02-26,VEGETABLE010,122,19,14,0.08469232833778206,4.6,1,0
2024-02-27,VEGETABLE010,49,27,12,0.21683871028676993,4.2,5,0
2024-02-28,VEGETABLE010,75,0,8,0.1483089251467632,3.6,3,0
2024-02-29,VEGETABLE010,106,1,9,0.22802603070959765,4.4,4,0
2024-03-01,VEGETABLE010,120,16,13,0.10608608008868577,3.7,1,0
2024-03-02,VEGETABLE010,87,10,15,0.2299170671247318,4.3,3,0
2024-03-03,VEGETABLE010,106,12,6,0.09149150309631963,4.5,1,0
2024-03-04,VEGETABLE010,65,1,6,0.22264068212113708,3.8,2,0
2024-03-05,VEGETABLE010,111,17,7,0.14320928083836743,4.6,3,0
2024-03-06,VEGETABLE010,117,16,4,0.14781854511868292,4.0,0,0
2024-03-07,VEGETABLE010,53,25,5,0.18448655677117431,4.0,1,0
2024-03-08,VEGETABLE010,72,19,9,0.17824968784941156,4.7,3,0
2024-03-09,VEGETABLE010,46,7,7,0.17680547583930206,4.6,1,0
2024-03-10,VEGETABLE010,86,19,8,0.12577370138152388,4.5,0,0
2024-03-11,VEGETABLE010,110,19,11,0.21352304635343933,3.8,5,0
2024-03-12,VEGETABLE010,68,12,9,0.1287257845389206,4.4,3,0
2024-03-13,VEGETABLE010,80,12,9,0.20015927303238307,3.8,1,0
2024-03-14,VEGETABLE010,115,31,13,0.1260911351124952,4.2,2,0
2024-03-15,VEGETABLE010,93,9,5,0.14945395904090625,4.3,1,0
2024-03-16,VEGETABLE010,125,10,14,0.08558844733529299,4.3,3,0
2024-03-17,VEGETABLE010,55,26,8,0.10332068594558713,4.1,1,0
2024-03-18,VEGETABLE010,53,15,7,0.1573422396992305,3.6,4,0
2024-03-19,VEGETABLE010,21,20,11,0.16753381508703272,4.6,0,0
2024-03-20,VEGETABLE010,26,18,8,0.09946845501776012,4.2,2,0
2024-03-21,VEGETABLE010,54,0,8,0.08858320321819806,4.0,6,0
2024-03-22,VEGETABLE010,71,1,12,0.19163928271430575,4.1,5,0
2024-03-23,VEGETABLE010,89,5,10,0.11437932977496591,4.6,5,0
2024-03-24,VEGETABLE010,86,19,6,0.21924144734570772,4.5,2,0
2024-03-25,VEGETABLE010,55,11,4,0.1399609223049702,3.6,2,0
2024-03-26,VEGETABLE010,60,3,6,0.18143851464212982,4.0,4,0
2024-03-27,VEGETABLE010,72,11,5,0.0962617719096187,3.9,4,0
2024-03-28,VEGETABLE010,25,15,9,0.1583049309003749,4.5,2,0
2024-03-29,VEGETABLE010,136,13,8,0.17489977620279423,3.8,4,0
2024-03-30,VEGETABLE010,69,11,7,0.24794488125019942,4.8,3,0
2024-03-31,VEGETABLE010,123,18,7,0.12338840547615873,4.6,0,0
2024-04-01,VEGETABLE010,73,9,2,0.1754386685786785,4.1,1,0
2024-04-02,VEGETABLE010,78,3,9,0.24106336575840032,4.6,2,0
2024-04-03,VEGETABLE010,40,23,9,0.19781249736070194,4.5,0,0
2024-04-04,VEGETABLE010,91,21,5,0.08381499344169585,4.6,6,0
2024-04-05,VEGETABLE010,100,20,3,0.22302450609269564,4.3,3,0
2024-04-06,VEGETABLE010,97,6,2,0.15268978928356247,4.0,3,0
2024-04-07,VEGETABLE010,80,11,13,0.2418088092007869,4.5,4,0
2024-04-08,VEGETABLE010,104,16,12,0.18061489994389796,3.8,5,0
2024-04-09,VEGETABLE010,110,16,8,0.18958090762465285,4.4,3,0
2024-04-10,VEGETABLE010,99,11,8,0.09399672368650393,4.5,3,0
2024-04-11,VEGETABLE010,97,2,5,0.11515821106400127,4.5,0,0
2024-04-12,VEGETABLE010,103,2,5,0.10380681049933341,3.7,5,0
2024-04-13,VEGETABLE010,64,7,6,0.15510766604930318,3.6,2,0
2024-04-14,VEGETABLE010,32,0,13,0.17196068668203626,4.2,0,0
2024-04-15,VEGETABLE010,132,22,2,0.16631384494042956,4.3,4,0
2024-04-16,VEGETABLE010,30,0,6,0.11315118419265743,4.2,0,0
2024-04-17,VEGETABLE010,97,10,11,0.08948561203173104,4.2,2,0
2024-04-18,VEGETABLE010,96,23,6,0.19734099302102795,4.7,4,0
2024-04-19,VEGETABLE010,107,9,1,0.1717718292666461,3.6,3,0
2024-04-20,VEGETABLE010,83,12,5,0.12318407094644782,3.9,2,0
2024-04-21,VEGETABLE010,110,19,13,0.22827751844955724,4.6,2,0
2024-04-22,VEGETABLE010,94,26,5,0.19125451613370087,4.2,3,0
2024-04-23,VEGETABLE010,69,21,3,0.20088551592367287,4.1,2,0
2024-04-24,VEGETABLE010,81,8,3,0.24801263863060163,4.5,0,0
2024-04-25,VEGETABLE010,49,19,9,0.09523946396377841,4.7,2,0
2024-04-26,VEGETABLE010,76,21,9,0.1924375648988739,3.9,2,0
2024-04-27,VEGETABLE010,108,15,9,0.19241761562656812,4.3,2,0
2024-04-28,VEGETABLE010,118,13,13,0.09057304870670391,4.5,5,0
2024-04-29,VEGETABLE010,111,13,4,0.08439624775224021,4.2,3,0
2024-04-30,VEGETABLE010,106,13,3,0.2479887998718498,4.0,6,0
2024-05-01,VEGETABLE010,103,10,13,0.08375411678704542,4.8,5,0
2024-05-02,VEGETABLE010,39,25,10,0.23139970536518073,3.7,2,0
2024-05-03,VEGETABLE010,42,17,7,0.23769125963923937,3.9,5,0
2024-05-04,VEGETABLE010,82,12,8,0.1806202119555499,4.5,2,0
2024-05-05,VEGETABLE010,101,14,6,0.09184708380559677,4.4,4,0
2024-05-06,VEGETABLE010,78,0,7,0.21870753107118018,4.7,3,0
2024-05-07,VEGETABLE010,119,12,7,0.17138922403248885,3.9,4,0
2024-05-08,VEGETABLE010,72,0,5,0.08769523416836689,4.6,2,0
2024-05-09,VEGETABLE010,88,12,5,0.10367388457925737,4.0,1,0
2024-05-10,VEGETABLE010,69,3,3,0.11545562098212996,4.7,2,0
2024-05-11,VEGETABLE010,72,11,8,0.2253521360734157,4.4,0,0
2024-05-12,VEGETABLE010,99,18,16,0.18438524423097613,4.2,4,0
2024-05-13,VEGETABLE010,89,3,4,0.09522369918482435,3.9,5,0
2024-05-14,VEGETABLE010,62,20,4,0.12514302305495256,3.8,7,0
2024-05-15,VEGETABLE010,39,0,0,0.1155343115514234,3.5,3,0
2024-05-16,VEGETABLE010,97,17,15,0.13476486817563468,4.4,3,0
2024-05-17,VEGETABLE010,76,19,9,0.17809737975872558,3.7,5,0
2024-05-18,VEGETABLE010,104,16,6,0.2275870189142612,4.6,5,0
2024-05-19,VEGETABLE010,79,25,13,0.20004919638468704,3.8,3,0
2024-05-20,VEGETABLE010,58,26,14,0.1899954228245292,4.6,4,0
2024-05-21,VEGETABLE010,82,8,3,0.12525281823897322,3.8,2,0
2024-05-22,VEGETABLE010,85,32,7,0.18832026918027467,3.8,3,0
2024-05-23,VEGETABLE010,84,22,10,0.22455475139244452,3.7,2,0
2024-05-24,VEGETABLE010,89,17,5,0.14111415485652795,4.7,2,0
2024-05-25,VEGETABLE010,42,0,10,0.11857758784702505,4.5,3,0
2024-05-26,VEGETABLE010,71,13,16,0.15623393609957656,4.2,0,0
2024-05-27,VEGETABLE010,62,8,1,0.20798518370361968,4.2,4,0
2024-05-28,VEGETABLE010,46,12,6,0.13561095565245118,4.5,0,0
2024-05-29,VEGETABLE010,34,6,9,0.17496663836657078,4.7,2,0
2024-05-30,VEGETABLE010,26,15,14,0.09227337052983249,4.1,3,0
2024-05-31,VEGETABLE010,71,20,10,0.22590472833835545,4.3,3,0
2024-06-01,VEGETABLE010,105,13,9,0.13425005267036044,4.6,2,0
2024-06-02,VEGETABLE010,68,20,6,0.1884791773620576,3.6,4,0
2024-06-03,VEGETABLE010,50,8,7,0.09283936802106636,4.3,2,0
2024-06-04,VEGETABLE010,78,17,11,0.1537101776398597,3.9,6,0
2024-06-05,VEGETABLE010,66,18,8,0.14255348428236253,4.8,5,0
2024-06-06,VEGETABLE010,97,27,6,0.1700729476856369,4.3,3,0
2024-06-07,VEGETABLE010,89,5,2,0.08263288938769925,3.5,5,0
2024-06-08,VEGETABLE010,67,10,9,0.20531372227491979,4.3,4,0
2024-06-09,VEGETABLE010,91,18,10,0.1559728445021319,4.4,3,0
2024-06-10,VEGETABLE010,60,14,5,0.2310718183679349,4.0,1,0
2024-06-11,VEGETABLE010,148,20,11,0.1181385086612641,3.8,1,0
2024-06-12,VEGETABLE010,93,18,5,0.1684001871732631,4.4,3,0
2024-06-13,VEGETABLE010,125,23,4,0.08362068206443583,4.3,6,0
2024-06-14,VEGETABLE010,49,17,8,0.2451547770287773,3.8,2,0
2024-06-15,VEGETABLE010,65,8,9,0.18681922933834927,3.7,0,0
2024-06-16,VEGETABLE010,134,12,7,0.13273139052344682,3.9,3,0
2024-06-17,VEGETABLE010,103,21,12,0.174322954317865,4.4,0,0
2024-06-18,VEGETABLE010,34,12,8,0.16995867722137348,3.5,1,0
2024-06-19,VEGETABLE010,51,17,10,0.22865528875832963,4.6,5,0
2024-06-20,VEGETABLE010,140,5,10,0.10406590924508717,3.8,1,0
2024-06-21,VEGETABLE010,56,2,10,0.13835802445906603,4.1,5,0
2024-06-22,VEGETABLE010,94,18,9,0.15452913300837817,3.7,2,0
2024-06-23,VEGETABLE010,81,27,10,0.15737207813832665,3.5,4,0
2024-06-24,VEGETABLE010,74,10,14,0.12380765653720963,4.6,3,0
2024-06-25,VEGETABLE010,40,14,10,0.21549844839129695,4.1,1,0
2024-06-26,VEGETABLE010,104,19,11,0.11221324725548312,4.7,6,0
2024-06-27,VEGETABLE010,56,19,5,0.24589959301201575,4.3,4,0
2024-06-28,VEGETABLE010,72,17,10,0.08174722407737849,4.6,1,0
2024-06-29,VEGETABLE010,71,16,10,0.24790100042499802,4.1,1,0
2024-06-30,VEGETABLE010,88,10,7,0.10892875015488601,4.4,2,0
2024-07-01,VEGETABLE010,54,14,8,0.21995169353299127,3.9,0,0
2024-07-02,VEGETABLE010,45,10,14,0.11657344085238362,4.6,0,0
2024-07-03,VEGETABLE010,108,9,3,0.11367038853316183,3.9,2,0
2024-07-04,VEGETABLE010,68,18,0,0.16101738901744705,4.7,2,0
